universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
45b5af5bcdf492568192aee3a41b8cef,2014,scale,elasticnet,nationality,keep-all,0.6726800953915784,0.9123509084828894,1.1204659458254376,0.9117940423237632,0.9104586537921744,0.9257858236512654,0.885096870342772
f8c2c45aee819eb65a8eb952f29a48a2,5k,do-not-scale,penalized_logreg,none,drop-non-german,0.6724599741594133,0.9129194069780404,1.221513766581206,0.9134384687963336,0.9424016167967216,0.951544627578132,0.9272727272727272
00d9e56309d2fd3c40c0df59c658f0d9,5k,scale,elasticnet,sex,drop-non-german,0.6835882179367617,0.9107457362612864,1.1468621112473525,0.9094487127645235,0.9128726211194071,0.92704674412321,0.8894187779433681
43877f96ae422c48dc9f8ea86e07942f,2014,do-not-scale,penalized_logreg,none,keep-all,0.675827936759014,0.9116374986066214,1.1959647753873592,0.910446151772476,0.927917812833324,0.94181752679456,0.9049180327868852
2412acc942f945b749d843a93283b568,2014,scale,gbm,nationality-sex,keep-all,0.6610868498055225,0.9106788540853864,1.1082488016943484,0.912360156355304,0.9088306293156684,0.9232639827073764,0.8849478390461997
0f64232f29a964d99a55b72417889875,2014,scale,logreg,nationality-sex,drop-non-german,0.6739813060989431,0.9123843495708394,1.1204213577081708,0.9123062407332524,0.9093358782911356,0.9242547059353328,0.8846497764530551
47c5498a9c08663d1b0aaca25837d3e4,25k,do-not-scale,penalized_logreg,sex,drop-non-german,0.6734194548559506,0.9110021179355702,1.2124512317467395,0.9105539830165792,0.9361702127659576,0.9476718004143024,0.9171385991058122
462e2cedb796945464776fecc2cab408,5k,scale,penalized_logreg,nationality-sex,keep-all,0.6800537271214755,0.910723442202653,1.1453684093189165,0.9093139237093948,0.9111323190927972,0.9267765468792218,0.8852459016393442
8eaa1a1b4a4ce1c2f590abfb90c38081,2014,do-not-scale,logreg,age,drop-non-german,0.6442674157928743,0.9132315237989076,1.253650652101215,0.9137080469065912,0.962274743165104,0.968567053949383,0.9518628912071536
02305680008a3def782b19a253504795,5k,do-not-scale,rf,none,keep-all,0.6699999999999999,0.916062869245346,1.1492810166090737,0.9145167812373636,0.9111323190927972,0.9250652976672972,0.8880774962742176
87b083cb4cb87df2f66401d0be894b45,2014,scale,logreg,age,keep-all,0.6752926258191958,0.9127076134210232,1.1227510868353583,0.9117670845127376,0.9093920170661876,0.9252454291632892,0.8831594634873323
fc6b2f2459252f3cb80bb23effbba8b4,25k,scale,rf,age,keep-all,0.6599999999999999,0.9144688440530598,1.142002006465277,0.9132497641191536,0.9097288497164993,0.924795100423309,0.8847988077496274
2c68cc3364100a6b7cf2ed7d5769f1f5,1k,scale,gbm,nationality-sex,keep-all,0.7540425249653937,0.9104224724111024,1.1833797792888194,0.9092600080873432,0.908999045640824,0.9254255606592812,0.8818181818181818
3ab3f8ed476bc31fe04a55497cb99127,5k,scale,rf,sex,drop-non-german,0.6599999999999999,0.913108906476424,1.1468398171887193,0.9116592532686346,0.9038342783360468,0.917769972079618,0.8807749627421758
056f06b621f64ffb3891819e40625474,25k,scale,elasticnet,age,drop-non-german,0.667180862271235,0.9090179467171998,1.1262401070114814,0.906860762906052,0.9050131926121372,0.9227235882194,0.8757078986587183
1e6442700f069cab7ed81ae81de38ecf,5k,scale,logreg,nationality-sex,drop-non-german,0.685263375158895,0.910578530821536,1.1475643740943038,0.9092600080873432,0.9128726211194071,0.92704674412321,0.8894187779433681
698fb3d52b8690140affa19cc71a0ebd,5k,scale,gbm,sex,drop-non-german,0.692417276579403,0.9116374986066214,1.146449671162635,0.9121714516781236,0.912311233368888,0.9252454291632892,0.8909090909090909
41ffc392e62eb693d3063a8d51fac476,1k,do-not-scale,rf,none,drop-non-german,0.6599999999999999,0.9144688440530598,1.160171664251477,0.9128723547647932,0.904339527311514,0.9241646401873368,0.8715350223546945
b2c34cd5bbc59c6bb1bf9174857e65a6,25k,do-not-scale,penalized_logreg,nationality,drop-non-german,0.6739806319281745,0.9107791773492364,1.2128525248021402,0.910338320528373,0.9362824903160611,0.9477618661622984,0.9172876304023844
ddcc1e3d3ac89bf3f4e77ae894f0afaf,25k,do-not-scale,rf,age,keep-all,0.6599999999999999,0.9144576970237432,1.1418793891427934,0.9132497641191536,0.9097288497164993,0.924795100423309,0.8847988077496274
70836b3cc37d94e36794bc9425682845,25k,do-not-scale,elasticnet,nationality-sex,drop-non-german,0.6897777917808091,0.9062200423587116,1.1342659681194962,0.9052163364334816,0.9073148823892664,0.922183193731424,0.8827123695976155
3e851eaa714293e196c8884ae74a3ce4,25k,do-not-scale,penalized_logreg,age,drop-non-german,0.6527541979700762,0.9131646416230076,1.2509307769479434,0.9131419328750504,0.9622186043900522,0.9682067909573988,0.9523099850968704
7f4ab2b98c574e14686e749e51122637,5k,scale,logreg,nationality-sex,keep-all,0.6800537271214755,0.910723442202653,1.1453684093189165,0.9093139237093948,0.9111323190927972,0.9267765468792218,0.8852459016393442
f1d5675ced168a0513f64b542fa7256d,2014,do-not-scale,gbm,age,drop-non-german,0.685187584553103,0.9114591461375544,1.115137665812061,0.9115783798355572,0.9061359681131758,0.9229037197153922,0.8783904619970194
4a875ae3ca9970cd018a1b711e69d1c3,5k,scale,elasticnet,nationality-sex,keep-all,0.6786989417444598,0.9110021179355702,1.144955969234199,0.909502628386575,0.9110761803177456,0.9265964153832298,0.8853949329359165
5bebb190469cc915206b8c99cc16d684,1k,scale,elasticnet,none,drop-non-german,0.7676170805294849,0.909474974919184,1.218738156281351,0.9090173877881116,0.9119182619435244,0.9267765468792218,0.8873323397913562
ddcef3cfee3ca9b272775693242d1751,2014,scale,rf,age,drop-non-german,0.6699999999999999,0.9171887192063316,1.1503288373648424,0.9164847014422428,0.9135462864200304,0.9286679275871386,0.8885245901639345
7191a92119b1a7c56f1faedc3fdd4a50,5k,scale,gbm,sex,keep-all,0.6850738445123488,0.9108237654665032,1.13092185932449,0.9106078986386306,0.9115814292932128,0.9254255606592812,0.8886736214605067
33bc500cb095479e691993dc78f3de27,1k,do-not-scale,gbm,nationality-sex,drop-non-german,0.7789081050436404,0.9077917734923644,1.1968453907033776,0.9063216066855372,0.90596755178802,0.9235341799513644,0.8769001490312965
372a3d601ad883c3710fc562886eb215,1k,do-not-scale,penalized_logreg,none,keep-all,0.7068156276030231,0.9106119719094862,1.2115037342548212,0.9096913330637552,0.9235389883792736,0.939565883094659,0.8970193740685544
446d23a9866c30f1883ee2556f2045d9,1k,scale,logreg,nationality-sex,drop-non-german,0.7847035053200032,0.9090290937465164,1.2321034444320589,0.9076694972368244,0.9118059843934204,0.9276772043591822,0.8855439642324888
f6fd09eee4cf3d2e9a581dcb4b0a3c8a,1k,scale,rf,none,drop-non-german,0.6599999999999999,0.91450228514101,1.1604503399843942,0.913088017252999,0.904395666086566,0.9240745744393408,0.8718330849478391
51546caeac8d8f3ca127aeae7461b33a,25k,do-not-scale,gbm,age,keep-all,0.6862858436255042,0.9116597926652548,1.1219485007245569,0.9096913330637552,0.9077078538146298,0.9243447716833288,0.8801788375558868
7356332513e921f03f0b809f4585ceb1,1k,scale,elasticnet,age,keep-all,0.7599015744548383,0.908014714078698,1.2309887415003902,0.9094217549534978,0.9143322292707572,0.927407007115194,0.8926974664679582
35a39ee6cb5e5cd421a77adb5ec0afa6,2014,do-not-scale,elasticnet,nationality-sex,keep-all,0.6865219744626483,0.9112807936684874,1.1322037676959091,0.910338320528373,0.9070903272890586,0.9228136539673962,0.8810730253353204
1407ce062ef33f905f8410f681028afb,1k,scale,penalized_logreg,sex,keep-all,0.7709247527207012,0.9067885408538624,1.2381562813510198,0.90769645504785,0.91528658844664,0.929658650815095,0.89150521609538
fe41edfa4ac59079370e69b61e73f6c0,5k,scale,rf,none,drop-non-german,0.6599999999999999,0.911938468398172,1.1494705161074574,0.910769645504785,0.9026553640599562,0.9153381968837252,0.8816691505216095
a3b3bbde5c8aa7c9c859115511d804e9,5k,scale,gbm,nationality,drop-non-german,0.6923169436549125,0.9118158510756884,1.1468398171887193,0.9124949454104326,0.912255094593836,0.9251553634152933,0.8909090909090909
